x,y,z,freq
0.128906,1.03833,-0.0935059,5.02961
0.128906,1.03833,-0.0935059,0.408433
0.199951,1.01099,-0.0942383,1.65376
0.199951,1.01099,-0.0942383,1.68388
0.159424,0.937256,-0.0996094,1.26274
0.067627,0.911133,-0.104736,7.58684
0.067627,0.911133,-0.104736,2.47138
-0.0505371,0.885742,-0.150635,2.48426
-0.0505371,0.885742,-0.150635,3.58251
-0.098877,0.922119,-0.109375,4.41629
-0.098877,0.922119,-0.109375,0.739457
-0.140869,0.950928,-0.126709,5.44779
-0.106445,1.0061,-0.0839844,0.228512
-0.106445,1.0061,-0.0839844,5.6196
-0.052002,1.00562,-0.117188,2.77681
-0.052002,1.00562,-0.117188,8.7373
0.0773926,1.01733,-0.0991211,5.50921
0.0773926,1.01733,-0.0991211,7.08967
0.161377,1.01147,-0.0793457,0.050893
-0.0917969,1.0166,-0.132568,0.717704
-0.172607,1.01929,-0.127441,1.61069
-0.172607,1.01929,-0.127441,2.07294
-0.163086,1.06348,-0.128662,7.05952
-0.048584,1.0813,-0.114014,3.19889
-0.048584,1.0813,-0.114014,7.70637
0.0756836,1.06519,-0.0866699,0.552408
0.0756836,1.06519,-0.0866699,5.72869
0.149658,1.02979,-0.101318,4.9349
0.149658,1.02979,-0.101318,1.6809
0.205322,0.997559,-0.113281,0.717507
0.130127,0.925049,-0.111572,1.20801
0.130127,0.925049,-0.111572,9.32284
0.0302734,0.898193,-0.126465,7.93353
0.0302734,0.898193,-0.126465,3.12306
-0.0754395,0.881592,-0.155518,1.77502
-0.0754395,0.881592,-0.155518,2.81642
-0.103027,0.915283,-0.111084,2.0988
-0.103027,0.915283,-0.111084,1.94907
-0.115967,0.933594,-0.132324,2.0008
-0.0852051,0.980713,-0.0957031,0.727139
0.0622559,0.993164,-0.100098,122.213
0.130615,0.993164,-0.0895996,4.83236
0.0244141,1.00903,-0.0803223,0.41109
0.0244141,1.00903,-0.0803223,2.1382
-0.0913086,1.00586,-0.141113,6.93518
-0.0913086,1.00586,-0.141113,1.72381
-0.154297,1.00586,-0.13208,1.28944
-0.154297,1.00586,-0.13208,7.73763
-0.156494,1.05127,-0.122803,8.95045
-0.0651855,1.06445,-0.118652,5.13286
-0.0651855,1.06445,-0.118652,4.20898
0.0681152,1.0354,-0.095459,6.42524
0.0681152,1.0354,-0.095459,5.52752
0.158447,0.999023,-0.097168,0.0835592
0.158447,0.999023,-0.097168,0.472232
0.216064,0.967041,-0.104248,1.02818
0.128662,0.906738,-0.0986328,8.73
0.128662,0.906738,-0.0986328,1.95854
0.00854492,0.887207,-0.118652,3.99699
0.00854492,0.887207,-0.118652,3.9207
-0.0898438,0.875488,-0.148193,2.55987
-0.0898438,0.875488,-0.148193,0.592558
-0.0678711,0.964111,-0.0966797,4.03671
-0.0678711,0.964111,-0.0966797,4.40605
-0.0270996,0.952148,-0.117432,7.49812
-0.0270996,0.952148,-0.117432,5.08904
0.0639648,0.977539,-0.0822754,4.12854
0.114746,0.982422,-0.0837402,4.03527
0.114746,0.982422,-0.0837402,1.56018
0.00366211,1.00586,-0.0803223,10.6108
0.00366211,1.00586,-0.0803223,0.343919
-0.118408,1.00903,-0.129395,1.56412
-0.118408,1.00903,-0.129395,0.771498
-0.175537,1.01489,-0.115479,7.98309
-0.138184,1.05688,-0.111084,2.91249
-0.138184,1.05688,-0.111084,5.13385
-0.0227051,1.0603,-0.105713,4.34117
-0.0227051,1.0603,-0.105713,1.82144
0.0910645,1.02808,-0.0773926,3.29114
0.0910645,1.02808,-0.0773926,4.06915
0.171387,1.00244,-0.0817871,1.10102
0.171387,1.00244,-0.0817871,0.919831
0.202637,0.97583,-0.0895996,0.488347
-0.0871582,0.903809,-0.122314,7.2076
-0.0871582,0.903809,-0.122314,7.37414
-0.0942383,0.929443,-0.0935059,5.56016
-0.0942383,0.929443,-0.0935059,0.781078
-0.0898438,0.943359,-0.118408,1.71261
-0.0512695,0.979004,-0.0810547,1.16785
-0.0512695,0.979004,-0.0810547,2.72344
-0.00610352,0.983154,-0.10376,0.532071
-0.00610352,0.983154,-0.10376,4.60005
0.0874023,0.999756,-0.0773926,0.899767
0.0874023,0.999756,-0.0773926,2.82022
0.127197,1.00684,-0.0654297,0.171274
0.127197,1.00684,-0.0654297,0.591831
0.00195312,1.0293,-0.0654297,2.05451
-0.115479,1.03247,-0.124512,3.56277
-0.115479,1.03247,-0.124512,2.87647
-0.160645,1.03857,-0.115723,4.89369
-0.160645,1.03857,-0.115723,0.386806
-0.126953,1.07007,-0.110352,4.74905
-0.126953,1.07007,-0.110352,4.3601
-0.00976562,1.06641,-0.107422,1.952
0.17749,1.00317,-0.0866699,2.08946
0.192627,0.977295,-0.0976562,3.20809
0.192627,0.977295,-0.0976562,8.01565
0.0976562,0.920166,-0.102783,1.90872
0.0976562,0.920166,-0.102783,2.15503
-0.0117188,0.9104,-0.118408,5.03618
-0.0117188,0.9104,-0.118408,0.462567
-0.101807,0.892578,-0.142822,4.89315
-0.104248,0.917725,-0.114746,2.07272
-0.104248,0.917725,-0.114746,2.70617
-0.0891113,0.92627,-0.115479,1.8195
-0.0891113,0.92627,-0.115479,2.50196
-0.0466309,0.968018,-0.0834961,0.599763
-0.0466309,0.968018,-0.0834961,2.80449
-0.0012207,0.962891,-0.109619,2.47048
0.0820312,0.98584,-0.0791016,1.24432
0.0820312,0.98584,-0.0791016,4.06846
0.0820312,0.98877,-0.0874023,2.36166
0.0820312,0.98877,-0.0874023,1.52188
-0.057373,1.01172,-0.0874023,0.116468
-0.057373,1.01172,-0.0874023,1.43836
-0.146973,1.00244,-0.147705,5.21832
-0.114014,1.03979,-0.129395,3.54938
0.000488281,1.03931,-0.109375,2.24627
0.000488281,1.03931,-0.109375,0.273433
0.108154,1.01196,-0.0979004,2.01941
0.164795,0.989746,-0.0976562,1.5196
0.164795,0.989746,-0.0976562,0.464284
0.166016,0.960205,-0.116211,1.66859
0.166016,0.960205,-0.116211,5.20721
0.0810547,0.914062,-0.109619,3.90489
0.0810547,0.914062,-0.109619,5.68069
-0.0273438,0.898926,-0.141357,5.98308
-0.0961914,0.889404,-0.144043,1.51285
-0.0961914,0.889404,-0.144043,1.31552
-0.0910645,0.915283,-0.116455,5.89426
-0.0910645,0.915283,-0.116455,1.78075
-0.0842285,0.927002,-0.124023,4.2183
-0.0842285,0.927002,-0.124023,6.52208
-0.0456543,0.960693,-0.103271,4.77749
-0.000732422,0.968018,-0.121826,10.3588
-0.000732422,0.968018,-0.121826,4.40838
0.0778809,0.994385,-0.0932617,2.82754
-0.0473633,1.03418,-0.097168,1.84023
-0.148926,1.03027,-0.148438,2.63296
-0.148926,1.03027,-0.148438,2.98124
-0.151855,1.04321,-0.122314,2.24861
-0.151855,1.04321,-0.122314,3.63362
-0.0927734,1.06055,-0.117676,6.2974
-0.0927734,1.06055,-0.117676,0.251367
0.0183105,1.06372,-0.109375,0.0470868
0.130615,1.03564,-0.0939941,0.974205
0.130615,1.03564,-0.0939941,2.3116
0.180908,1.01855,-0.0817871,0.646742
0.180908,1.01855,-0.0817871,5.43602
0.162842,0.989502,-0.111816,9.83449
0.162842,0.989502,-0.111816,9.43738
0.0834961,0.938965,-0.114502,7.21565
-0.00708008,0.930908,-0.128418,1.29792
-0.00708008,0.930908,-0.128418,0.400774
-0.0827637,0.924805,-0.138672,5.56234
-0.0827637,0.924805,-0.138672,0.29186
-0.0737305,0.946045,-0.125732,3.45751
-0.0737305,0.946045,-0.125732,3.6132
0.00610352,0.985107,-0.119873,156.853
0.083252,1.01733,-0.0769043,4.27184
0.083252,1.01733,-0.0769043,1.43157
0.079834,1.02295,-0.0881348,1.57053
0.079834,1.02295,-0.0881348,5.8108
-0.0549316,1.0481,-0.0957031,1.02826
-0.0549316,1.0481,-0.0957031,2.42513
-0.136963,1.03931,-0.14502,8.74577
-0.13208,1.04834,-0.123535,6.44471
-0.13208,1.04834,-0.123535,4.87046
-0.0664062,1.06567,-0.128906,6.28786
-0.0664062,1.06567,-0.128906,3.363
0.0356445,1.05859,-0.112305,0.31395
0.0356445,1.05859,-0.112305,2.61059
0.120605,1.02222,-0.0935059,4.3849
0.153564,1.0022,-0.0893555,0.281153
0.153564,1.0022,-0.0893555,6.88142
0.140869,0.969727,-0.113281,3.12217
0.140869,0.969727,-0.113281,0.742388
0.0751953,0.930664,-0.102051,5.85644
0.0751953,0.930664,-0.102051,4.41194
-0.0231934,0.91626,-0.126221,2.04414
-0.0708008,0.916992,-0.119385,2.13755
-0.0722656,0.922607,-0.115234,1.67607
-0.0722656,0.922607,-0.115234,2.29793
-0.041748,0.945312,-0.110107,4.86358
-0.00683594,0.953857,-0.118652,7.39005
-0.00683594,0.953857,-0.118652,1.33883
0.0563965,0.993408,-0.0830078,1.94451
0.0563965,0.993408,-0.0830078,2.93436
0.0566406,0.999512,-0.0871582,1.98635
0.0566406,0.999512,-0.0871582,6.36804
-0.0595703,1.03271,-0.0720215,5.31626
-0.139404,1.01978,-0.135254,4.85544
-0.139404,1.01978,-0.135254,2.22258
-0.144043,1.02612,-0.105225,6.77066
-0.144043,1.02612,-0.105225,0.172963
-0.078125,1.02905,-0.121826,5.5493
-0.078125,1.02905,-0.121826,1.17547
0.0307617,1.02271,-0.0952148,5.97555
0.0307617,1.02271,-0.0952148,6.4426
0.125732,0.98584,-0.0861816,3.66137
0.171631,0.982422,-0.0793457,1.9481
0.0522461,0.928711,-0.0932617,3.96682
-0.0368652,0.908203,-0.126221,2.1796
-0.0368652,0.908203,-0.126221,0.720523
-0.0646973,0.900391,-0.118652,2.3739
-0.0358887,0.901367,-0.106445,1.35985
-0.0358887,0.901367,-0.106445,7.71342
-0.0234375,0.912842,-0.103516,2.83676
-0.0234375,0.912842,-0.103516,1.48483
-0.0212402,0.941895,-0.0927734,7.73713
-0.0212402,0.941895,-0.0927734,1.94533
-0.00708008,0.949707,-0.106201,6.57533
0.0471191,0.988525,-0.0905762,0.981146
0.0471191,0.988525,-0.0905762,3.01477
0.045166,1.01172,-0.0866699,3.23472
0.045166,1.01172,-0.0866699,8.87457
-0.0507812,1.04077,-0.0861816,3.75966
-0.0507812,1.04077,-0.0861816,3.57222
-0.107666,1.02905,-0.126709,3.20489
-0.12207,1.03784,-0.0966797,1.07132
-0.12207,1.03784,-0.0966797,7.82048
-0.0703125,1.03979,-0.122803,2.05412
0.137451,1.0061,-0.0834961,1.71085
0.17334,1.01611,-0.0678711,6.34025
0.17334,1.01611,-0.0678711,3.76962
0.131348,0.981934,-0.106689,3.20194
0.131348,0.981934,-0.106689,1.00787
0.0419922,0.948486,-0.0808105,2.12828
0.0419922,0.948486,-0.0808105,0.285045
-0.0441895,0.926514,-0.127197,3.89563
-0.0583496,0.921143,-0.118896,7.23376
-0.0583496,0.921143,-0.118896,9.07388
-0.0419922,0.924805,-0.109863,0.60692
-0.0419922,0.924805,-0.109863,5.76289
-0.0510254,0.940918,-0.0969238,5.46512
-0.0510254,0.940918,-0.0969238,3.81183
-0.0449219,0.962646,-0.092041,1.00277
-0.013916,0.971191,-0.0964355,1.72224
-0.013916,0.971191,-0.0964355,4.17054
0.0478516,1.01709,-0.0793457,8.804
0.0478516,1.01709,-0.0793457,5.17652
0.0283203,1.03638,-0.0759277,11.5804
0.0283203,1.03638,-0.0759277,1.9896
-0.0800781,1.06372,-0.0795898,4.42282
-0.0625,1.04443,-0.119873,2.31761
-0.0625,1.04443,-0.119873,0.923466
0.0585938,1.04663,-0.0957031,6.88361
0.0585938,1.04663,-0.0957031,9.49808
0.134521,1.00757,-0.0964355,2.48507
0.134521,1.00757,-0.0964355,1.18446
0.150879,1.01758,-0.0915527,8.05869
0.0998535,0.983643,-0.111572,2.9075
0.0998535,0.983643,-0.111572,4.91289
0.0161133,0.942871,-0.101562,0.616099
0.0161133,0.942871,-0.101562,0.862728
-0.0566406,0.911377,-0.145508,4.2955
-0.0566406,0.911377,-0.145508,0.0152874
-0.0495605,0.910156,-0.12207,7.70238
-0.0275879,0.910645,-0.114014,6.29937
-0.0275879,0.910645,-0.114014,1.96905
-0.027832,0.922607,-0.100342,2.40668
-0.027832,0.922607,-0.100342,9.74945
-0.050293,0.943848,-0.109131,0.893009
-0.050293,0.943848,-0.109131,4.02801
-0.0437012,0.963135,-0.116943,5.69548
0.0219727,1.02295,-0.0859375,0.608279
-0.0588379,1.04858,-0.104004,1.11014
-0.0588379,1.04858,-0.104004,1.20245
-0.111816,1.02759,-0.149658,2.58254
-0.111816,1.02759,-0.149658,3.51385
-0.111572,1.03223,-0.117676,6.25249
-0.111572,1.03223,-0.117676,0.284845
-0.0429688,1.03174,-0.134521,2.45056
0.0505371,1.03369,-0.106201,4.54095
0.0505371,1.03369,-0.106201,3.14081
0.111572,0.991455,-0.114258,1.62649
0.111572,0.991455,-0.114258,1.63301
0.141602,1.01172,-0.0969238,10.6066
0.141602,1.01172,-0.0969238,10.1068
0.0964355,0.980957,-0.122314,3.64768
0.0964355,0.980957,-0.122314,5.10498
0.0390625,0.946533,-0.108398,5.2873
-0.0158691,0.914062,-0.147217,0.912616
-0.0158691,0.914062,-0.147217,2.05301
-0.0388184,0.907471,-0.11792,0.815127
-0.0388184,0.907471,-0.11792,7.70362
-0.0505371,0.946777,-0.119629,6.09007
-0.0505371,0.946777,-0.119629,11.5672
-0.0395508,0.973877,-0.124512,0.320952
0.0280762,1.01416,-0.100586,3.85144
0.0280762,1.01416,-0.100586,5.8655
0.0158691,1.03174,-0.0908203,2.06076
0.0158691,1.03174,-0.0908203,2.48283
-0.0476074,1.04175,-0.106201,5.93033
-0.0476074,1.04175,-0.106201,9.89445
-0.090332,1.02417,-0.136719,7.71102
-0.090332,1.02417,-0.136719,5.2574
-0.0996094,1.03076,-0.109375,5.70247
-0.034668,1.02588,-0.137939,0.488108
-0.034668,1.02588,-0.137939,0.694331
0.0600586,1.03369,-0.0944824,2.1768
0.0600586,1.03369,-0.0944824,1.50056
0.109619,1.00854,-0.0996094,10.4774
0.109619,1.00854,-0.0996094,5.50462
0.14209,1.02124,-0.0942383,5.09855
0.0874023,0.981934,-0.104736,4.01113
0.0874023,0.981934,-0.104736,0.111248
0.026123,0.952393,-0.103516,3.37878
-0.0307617,0.908936,-0.114502,10.8818
-0.00512695,0.904297,-0.122803,5.68675
-0.00512695,0.904297,-0.122803,9.41509
-0.0163574,0.936768,-0.0839844,11.1679
-0.0163574,0.936768,-0.0839844,5.50248
-0.0588379,0.956787,-0.102295,9.84654
-0.0456543,0.982178,-0.106934,4.24614
-0.0456543,0.982178,-0.106934,3.51813
0.0256348,1.03174,-0.0895996,3.14556
0.0256348,1.03174,-0.0895996,1.71957
0.0251465,1.03979,-0.0666504,1.52101
0.0251465,1.03979,-0.0666504,4.62649
-0.0498047,1.05151,-0.0878906,0.391344
-0.0498047,1.05151,-0.0878906,3.66178
-0.09375,1.02124,-0.128906,9.75733
-0.0866699,1.03076,-0.0952148,5.04236
-0.0866699,1.03076,-0.0952148,1.30142
-0.0126953,1.03149,-0.121826,7.4077
-0.0126953,1.03149,-0.121826,13.4056
0.0717773,1.03564,-0.0891113,1.14034
0.0717773,1.03564,-0.0891113,5.41019
0.0883789,0.973877,-0.097168,5.15019
0.0361328,0.941895,-0.0871582,8.12524
0.0361328,0.941895,-0.0871582,5.72478
-0.0168457,0.907471,-0.131592,2.82665
-0.0168457,0.907471,-0.131592,6.20274
-0.0178223,0.894775,-0.10376,7.01591
-0.019043,0.893066,-0.115234,2.50656
-0.019043,0.893066,-0.115234,0.910367
-0.0334473,0.924561,-0.0927734,0.0565473
-0.0334473,0.924561,-0.0927734,3.04846
-0.0678711,0.945801,-0.106201,0.0860527
-0.0678711,0.945801,-0.106201,0.216736
-0.0402832,0.973389,-0.101318,2.35344
0.0361328,1.01147,-0.0771484,0.0251181
0.0361328,1.01147,-0.0771484,1.04085
0.0144043,1.01831,-0.065918,0.628494
0.0144043,1.01831,-0.065918,3.6277
-0.0576172,1.02759,-0.0959473,0.913657
-0.0576172,1.02759,-0.0959473,5.6745
-0.083252,0.998779,-0.13501,7.18509
-0.083252,0.998779,-0.13501,3.5005
0.0644531,1.02246,-0.0837402,9.60086
0.0644531,1.02246,-0.0837402,0.917505
0.102295,1.00049,-0.102051,1.81457
0.123535,1.01123,-0.0913086,3.335
0.123535,1.01123,-0.0913086,3.2849
0.0690918,0.962402,-0.109863,7.56474
0.0690918,0.962402,-0.109863,3.84179
0.0209961,0.926758,-0.103027,4.9829
0.0209961,0.926758,-0.103027,0.726172
-0.0166016,0.895752,-0.150635,3.41188
-0.00463867,0.888672,-0.110352,1.57709
-0.00463867,0.888672,-0.110352,3.02298
-0.00219727,0.888672,-0.116699,2.39894
-0.00219727,0.888672,-0.116699,5.90205
-0.0515137,0.928711,-0.0952148,2.86526
-0.0515137,0.928711,-0.0952148,2.76107
-0.106445,0.956543,-0.123047,1.51959
-0.0693359,0.986816,-0.115723,4.66739
-0.0693359,0.986816,-0.115723,0.198647
0.0185547,1.02441,-0.0842285,4.18975
0.0185547,1.02441,-0.0842285,10.3972
0.0212402,1.03955,-0.0666504,3.22091
-0.0959473,1.00977,-0.133301,3.61431
-0.0996094,1.01904,-0.114014,7.19526
-0.0380859,1.01978,-0.136475,6.65648
-0.0380859,1.01978,-0.136475,4.09764
0.0400391,1.03101,-0.0913086,0.664958
0.0400391,1.03101,-0.0913086,2.90758
0.0686035,1.01685,-0.110107,0.308395
0.0686035,1.01685,-0.110107,4.62695
0.105469,1.02881,-0.098877,1.18783
0.0708008,0.971924,-0.107178,8.7602
0.0708008,0.971924,-0.107178,9.75306
0.0231934,0.949463,-0.102295,5.5002
0.0231934,0.949463,-0.102295,3.03818
-0.0144043,0.90918,-0.156982,7.00401
-0.0144043,0.90918,-0.156982,1.47497
-0.00244141,0.902832,-0.106445,0.0447749
-0.0131836,0.89917,-0.13501,3.25394
-0.0131836,0.89917,-0.13501,1.65398
-0.034668,0.94458,-0.0998535,8.5688
-0.034668,0.94458,-0.0998535,7.4924
-0.0993652,0.971924,-0.119629,1.21093
0.00390625,1.03857,-0.0900879,1.98454
0.0119629,1.04492,-0.0742188,6.37324
0.0119629,1.04492,-0.0742188,4.85428
-0.0292969,1.0564,-0.114014,3.32239
-0.0292969,1.0564,-0.114014,1.69836
-0.0561523,1.02295,-0.133789,8.17153
-0.0634766,1.03687,-0.100342,1.84383
-0.0634766,1.03687,-0.100342,0.227373
-0.0280762,1.03394,-0.137207,0.264212
-0.0280762,1.03394,-0.137207,1.71294
0.0361328,1.04761,-0.0930176,1.30124
0.0361328,1.04761,-0.0930176,2.87913
0.0637207,1.02905,-0.105957,4.89918
0.106689,1.04517,-0.0852051,6.31841
0.106689,1.04517,-0.0852051,5.99598
0.0852051,0.994141,-0.11084,4.63667
0.0852051,0.994141,-0.11084,1.83201
0.0576172,0.95874,-0.0979004,3.29805
0.0576172,0.95874,-0.0979004,0.970331
0.00170898,0.905273,-0.147949,0.566571
-0.000488281,0.899658,-0.109131,1.04144
-0.0620117,0.941406,-0.0866699,157.077
-0.11377,0.968262,-0.108887,2.04519
-0.11377,0.968262,-0.108887,1.70476
-0.0673828,1.00439,-0.095459,5.76961
-0.0673828,1.00439,-0.095459,7.88699
0.026123,1.03345,-0.0871582,4.28054
0.026123,1.03345,-0.0871582,0.905588
0.0280762,1.03882,-0.0717773,1.52319
-0.0124512,1.03027,-0.101318,3.03117
-0.0124512,1.03027,-0.101318,7.19363
-0.0568848,0.988281,-0.119141,7.63134
-0.0568848,0.988281,-0.119141,1.26986
-0.0876465,0.995117,-0.109375,4.71682
-0.0876465,0.995117,-0.109375,0.508096
-0.0246582,0.996826,-0.139893,3.39256
-0.0246582,0.996826,-0.139893,1.16065
0.0610352,1.01978,-0.0839844,8.27507
0.0839844,1.00708,-0.0983887,3.16692
0.0839844,1.00708,-0.0983887,1.27283
0.106934,1.01514,-0.0900879,7.12111
0.106934,1.01514,-0.0900879,7.00321
0.0751953,0.963379,-0.100098,1.23042
0.017334,0.877686,-0.140137,2.57767
0.017334,0.877686,-0.140137,2.50595
0.0209961,0.874023,-0.0998535,3.69159
-0.0161133,0.873535,-0.12915,7.27754
-0.0161133,0.873535,-0.12915,9.29299
-0.0673828,0.921387,-0.098877,7.27305
-0.0673828,0.921387,-0.098877,0.586386
-0.12915,0.949463,-0.122803,0.84389
-0.12915,0.949463,-0.122803,1.24711
-0.0786133,0.999023,-0.106201,2.54443
0.0397949,1.03369,-0.0812988,2.27925
0.0397949,1.03369,-0.0812988,3.6491
0.0495605,1.04541,-0.0571289,1.45676
0.0495605,1.04541,-0.0571289,6.20713
-0.0234375,1.03784,-0.0964355,3.22859
-0.0234375,1.03784,-0.0964355,0.0094976
-0.060791,0.99707,-0.130859,0.769678
-0.0581055,1.0166,-0.114258,3.63152
-0.0581055,1.0166,-0.114258,7.11417
-0.0288086,1.02344,-0.130859,1.96906
-0.0288086,1.02344,-0.130859,0.0441604
0.125244,1.04272,-0.0803223,2.32114
0.114014,0.984131,-0.0915527,6.77534
0.114014,0.984131,-0.0915527,0.391132
0.0722656,0.946777,-0.0910645,1.63542
0.0722656,0.946777,-0.0910645,1.41226
0.012207,0.894775,-0.145752,1.524
0.012207,0.894775,-0.145752,4.23462
0.0168457,0.894775,-0.104492,5.61808
0.0168457,0.894775,-0.104492,1.44624
-0.0183105,0.894043,-0.133545,2.1169
-0.065918,0.944336,-0.0854492,2.01496
-0.065918,0.944336,-0.0854492,1.85818
-0.120361,0.97168,-0.110107,2.29348
-0.120361,0.97168,-0.110107,5.83086
-0.0639648,1.01733,-0.107666,5.11903
-0.0639648,1.01733,-0.107666,0.108836
0.0546875,1.04688,-0.0778809,0.225
0.0693359,1.04736,-0.0522461,3.08717
0.0693359,1.04736,-0.0522461,0.263049
0.00634766,1.03467,-0.101074,6.41594
0.00634766,1.03467,-0.101074,2.24523
-0.0490723,1.0249,-0.127441,4.54669
-0.0490723,1.0249,-0.127441,0.278065
0.0258789,1.04883,-0.083252,2.72466
0.0258789,1.04883,-0.083252,5.42878
0.0668945,1.03491,-0.10376,2.47651
0.126221,1.04419,-0.0944824,0.608317
0.126221,1.04419,-0.0944824,0.421163
0.102539,0.976318,-0.0866699,0.0670766
0.102539,0.976318,-0.0866699,1.7714
0.0615234,0.938232,-0.0979004,1.49383
0.0615234,0.938232,-0.0979004,1.79031
0.00610352,0.879883,-0.152588,5.12274
0.00610352,0.879883,-0.152588,5.65949
-0.00610352,0.886963,-0.105957,4.70528
-0.0556641,0.88623,-0.137695,3.45878
-0.0556641,0.88623,-0.137695,3.82185
-0.092041,0.946533,-0.090332,3.01122
-0.092041,0.946533,-0.090332,4.51589
-0.12915,0.984619,-0.119141,0.997417
-0.12915,0.984619,-0.119141,6.5847
-0.0742188,1.02051,-0.102783,4.43189
0.0412598,1.03906,-0.0859375,1.43834
-0.0270996,1.02197,-0.113037,5.64347
-0.0712891,0.984375,-0.132812,5.86434
-0.0712891,0.984375,-0.132812,4.47976
-0.104736,0.999512,-0.116699,5.58462
-0.0644531,1.01855,-0.144531,1.39299
-0.0644531,1.01855,-0.144531,0.0193921
0.0090332,1.04102,-0.0888672,4.39898
0.0090332,1.04102,-0.0888672,6.29296
0.0444336,1.02588,-0.112305,2.56816
0.0444336,1.02588,-0.112305,5.82037
0.109375,1.02368,-0.0981445,8.6491
0.095459,0.953857,-0.103516,3.32165
0.095459,0.953857,-0.103516,2.83716
0.0571289,0.913086,-0.11377,4.97839
0.0571289,0.913086,-0.11377,0.843729
0.00512695,0.859131,-0.162842,0.435699
0.00512695,0.859131,-0.162842,1.71168
-0.00683594,0.866211,-0.10498,8.07099
-0.067627,0.876709,-0.148193,7.11828
-0.067627,0.876709,-0.148193,3.17285
-0.106201,0.940918,-0.101807,5.21401
-0.0625,1.01855,-0.109131,2.73257
0.0703125,1.03394,-0.0917969,5.36688
0.0703125,1.03394,-0.0917969,2.32712
0.0539551,1.02832,-0.0678711,1.37431
0.0539551,1.02832,-0.0678711,2.82393
-0.015625,1.01636,-0.135498,7.26307
-0.015625,1.01636,-0.135498,2.83277
-0.0617676,0.982422,-0.140381,4.42989
-0.0754395,1.01025,-0.127197,1.34636
-0.0754395,1.01025,-0.127197,3.74489
-0.0297852,1.03174,-0.13916,0.325185
-0.0297852,1.03174,-0.13916,2.56648
0.0195312,1.05151,-0.0905762,5.3199
0.0195312,1.05151,-0.0905762,8.55446
0.0537109,1.03271,-0.111572,4.74903
0.132568,1.03345,-0.0969238,6.36118
0.132568,1.03345,-0.0969238,5.37523
0.128418,0.96582,-0.0993652,8.27572
0.128418,0.96582,-0.0993652,2.70264
0.107666,0.925781,-0.105957,0.136571
0.107666,0.925781,-0.105957,6.44807
-0.079834,0.895508,-0.150879,125.055
-0.09375,0.968262,-0.0930176,6.96459
-0.09375,0.968262,-0.0930176,4.57113
-0.118164,0.997314,-0.117188,5.97062
-0.118164,0.997314,-0.117188,6.15271
-0.0349121,1.03564,-0.090332,4.60857
0.0830078,1.04126,-0.0786133,1.65259
0.0830078,1.04126,-0.0786133,4.61211
0.0556641,1.04419,-0.0622559,7.77245
0.0556641,1.04419,-0.0622559,4.07002
-0.012207,1.02808,-0.111572,7.52004
-0.012207,1.02808,-0.111572,4.99545
-0.0656738,0.990479,-0.117676,8.97523
-0.0656738,0.990479,-0.117676,0.526393
-0.0996094,1.01807,-0.107666,0.967362
-0.0603027,1.03613,-0.126221,0.652253
-0.0603027,1.03613,-0.126221,3.06653
0.00952148,1.05176,-0.0825195,2.5092
0.00952148,1.05176,-0.0825195,5.51303
0.0686035,1.03809,-0.0939941,0.599111
0.0686035,1.03809,-0.0939941,6.79206
0.148926,1.03003,-0.083252,2.91108
0.0810547,0.917236,-0.102539,3.33971
0.00830078,0.866699,-0.137451,1.07904
-0.0288086,0.875977,-0.101807,0.572752
-0.0288086,0.875977,-0.101807,8.53867
-0.0964355,0.886963,-0.128418,3.85942
-0.0964355,0.886963,-0.128418,10.8389
-0.123779,0.959717,-0.0817871,3.02933
-0.123779,0.959717,-0.0817871,0.474888
-0.133789,0.987061,-0.116943,0.947332
-0.0341797,1.03125,-0.0847168,1.86508
-0.0341797,1.03125,-0.0847168,3.36826
0.100586,1.03491,-0.0661621,6.02675
0.100586,1.03491,-0.0661621,2.02516
0.0788574,1.03125,-0.041748,6.31097
0.0788574,1.03125,-0.041748,1.35847
-0.0197754,1.00757,-0.108154,3.48578
-0.0197754,1.00757,-0.108154,0.108045
-0.0932617,0.983643,-0.122803,7.05225
-0.122559,1.00879,-0.113525,0.622844
-0.122559,1.00879,-0.113525,3.4636
-0.0793457,1.02759,-0.131592,7.49326
0.0759277,1.03418,-0.0939941,3.74654
0.152588,1.02246,-0.0856934,9.95722
0.152588,1.02246,-0.0856934,4.15184
0.14209,0.94751,-0.0874023,2.50389
0.0969238,0.904297,-0.100342,4.92652
0.0969238,0.904297,-0.100342,1.29975
0.00878906,0.859131,-0.133545,8.40439
0.00878906,0.859131,-0.133545,2.46146
-0.0412598,0.881836,-0.104736,1.64974
-0.0412598,0.881836,-0.104736,5.89773
-0.114502,0.891846,-0.140625,3.43064
-0.114502,0.891846,-0.140625,6.52392
-0.131592,0.967041,-0.0932617,3.60466
-0.110596,0.991211,-0.115234,4.22117
-0.110596,0.991211,-0.115234,2.60082
0.00610352,1.03174,-0.0837402,1.75723
0.00610352,1.03174,-0.0837402,1.0956
0.120361,1.02148,-0.0805664,4.20251
0.120361,1.02148,-0.0805664,3.95818
0.0756836,1.01953,-0.0744629,5.85344
-0.0183105,0.994385,-0.13501,0.500806
-0.108398,1.01343,-0.128418,0.596645
-0.108398,1.01343,-0.128418,0.509885
-0.0524902,1.04419,-0.130127,4.678
-0.0524902,1.04419,-0.130127,4.91339
